natcode,Incid 1,Incid 2,Incid 3,Incid 4,Incid 5,Incid 6,Incid 7,Incid 8,Incid 9,Incid 10,Incid 11,Incid 12,Incid 13,Incid 14,Incid 15,Incid 16,Incid 17,Incid 18,Incid 19,Incid 20,Incid 21,Incid 22,Incid 23,Incid 24,Incid 25,Incid 26,Incid 27,Incid 28,Incid 29,Incid 30,Incid 31
76111,2.918368218,2.918368218,2.918368218,2.594105083,2.594105083,2.594105083,2.269841948,1.945578812,1.945578812,1.945578812,0.648526271,0.648526271,0.648526271,0.648526271,0.648526271,0.648526271,0.324263136,0.324263136,0.324263136,0.324263136,0.324263136,0.324611182,0.324611182,0.324611182,0.324611182,0,0,0,0,0,0
76139,0.429790741,0.429790741,0.85958148,0.85958148,0.85958148,0.429790741,0.429790741,0.429790741,0.429790741,0.429790741,0.429790741,0.429790741,0.429790741,0.429790741,0.429790741,0.85958148,0.860396636,0.430198318,0.430198318,1.720793273,1.720793273,1.722426678,1.722426678,2.153033348,2.153033348,2.153033348,2.153033348,2.154055681,2.154055681,2.584866817,2.154055681
76157,0,0,0,0,0,0,0.121898193,0.121898193,0.121898193,0.243796387,0.243796387,0.243796387,0.243796387,0.243796387,0.487592773,0.853287353,0.975054543,1.340699997,1.584463633,1.584463633,1.584463633,1.585102444,1.585102444,1.707033401,1.585102444,1.585102444,1.585102444,1.707033401,1.707033401,1.463171487,1.950895315
77595,0.670327486,0.335163743,0.335163743,0.335163743,0.670327486,0.335163743,0.335163743,0.335163743,0.335163743,0.335163743,0.335163743,0.335163743,0.335163743,0.670327486,0.670327486,0.670327486,0.671071192,1.342142386,1.342142386,1.00660679,2.013213578,1.678298654,1.678298654,2.013958386,2.013958386,2.013958386,2.013958386,2.012469323,1.677057768,2.347880876,2.347880876
75221,0.804809213,0.804809213,0.536539476,0.268269738,0.268269738,0.268269738,0.268269738,0.268269738,0.268269738,0.268269738,0.268269738,0.268269738,0.268269738,0.268269738,0.268269738,0,0.268230082,0.268230082,0.402345123,0.402345123,0.536460164,0.402404607,0.402404607,0.536539476,0.536539476,0.536539476,0.536539476,0.53661881,0.804928214,0.804928214,0.804928214
76175,0.326950721,0.326950721,0.326950721,0.326950721,0.490426083,0.653901444,0.653901444,0.653901444,0.653901444,0.326950721,0.326950721,0.326950721,0.326950721,0.326950721,0.326950721,0.326950721,0.326950721,0.326950721,0.326950721,0.163475361,0,0.326950721,0.163475361,0,0,0,0,0,0.163445911,0.163445911,0.163445911
76255,0.899195494,0.899195494,0.899195494,0.899195494,0.899195494,0.899195494,0.539517296,0.359678197,0.359678197,0.359678197,0.359678197,0.179839099,0.179839099,0.179839099,0.179839099,0.179839099,0.179874753,0.179874753,0.539624258,0.539624258,0.539624258,0.539731263,0.539731263,0.539731263,0.539731263,0.539731263,0.539731263,0.359606917,0.539410376,0.539410376,0.719213835
76282,1.435582678,1.722699214,1.722699214,1.722699214,1.722699214,1.722699214,2.009815749,0.861349607,0.861349607,0.861349607,0.861349607,0.861349607,0.861349607,1.435582678,1.722699214,1.722699214,1.435128523,1.435128523,2.009179934,2.009179934,2.009179934,2.011725616,2.011725616,2.011725616,2.011725616,2.29911499,2.29911499,2.584866817,3.733696513,2.584866817,2.584866817
76317,0.836518766,0.836518766,0.836518766,0.501911259,0.501911259,0.501911259,0.501911259,0.501911259,0.501911259,0.501911259,0.501911259,0.501911259,0.501911259,0.501911259,0.501911259,0.669215012,0.669091632,0.501818724,0.669091632,0.669091632,0.669091632,0.836981783,0.836981783,0.836981783,0.836981783,0.836981783,1.171774496,1.17069452,1.17069452,1.003452445,1.003452445
76353,0.726799669,0.484533112,0.484533112,0.484533112,0.484533112,0.484533112,0.484533112,0.484533112,0.484533112,0.484533112,0.484533112,0,0,0,0,0.242266556,0.242201883,0.242201883,0.484403766,0.484403766,0.484403766,0.484403766,0.484403766,0.484403766,0.484403766,0.726605649,0.726605649,0.727576786,0.485051191,0.485051191,0.485051191
75098,1.833371482,1.967663025,1.999776219,2.037728177,2.087357659,2.128228998,2.142825905,2.207052294,2.271278684,2.172019718,2.04356694,2.084438278,2.075680134,2.02313127,2.329666311,2.574894344,2.505022641,2.706475511,2.808661749,2.875812706,3.080185182,3.075602904,3.209959726,3.306346142,3.519564577,3.709416608,3.820407027,3.846186573,3.939639854,3.960082758,3.986366494
76406,1.56563978,1.56563978,1.56563978,1.435169799,1.56563978,1.56563978,1.174229835,0.782819891,0.652349908,0.521879927,0.521879927,0.521879927,0.521879927,0.260939964,0.521879927,0.521879927,0.521729875,0.782594812,1.04345975,0.913027281,0.913027281,1.042560475,0.912240415,0.912240415,1.042560475,1.172880534,1.433520652,1.69440415,1.69440415,2.215759273,2.476436834
76497,0.269705189,0.269705189,0.269705189,0,0,0,0.269705189,0.269705189,0.269705189,0.269705189,0.269705189,0.269705189,0.269705189,0.269705189,0.539410376,0.539410376,0.541018636,0.541018636,0.541018636,0.541018636,0.541018636,0.542150136,0.542150136,0.542150136,0.542150136,0.542150136,0.542150136,0.542474291,0.813711438,0.813711438,0.542474291
76558,0.240532411,0.240532411,0.240532411,0.481064822,0.240532411,0.240532411,0.240532411,0.240532411,0.240532411,0.481064822,0.481064822,0.721597231,0.721597231,0.721597231,0.721597231,0.721597231,0.721597231,0.721597231,0.481064822,0.481064822,0.481064822,0.481064822,0.481064822,0.481064822,0.481064822,0.481064822,0.481064822,0.481447733,0.722171599,0.722171599,0.722171599
76585,0.981701204,0.981701204,0.981701204,0.981701204,0.981701204,0.981701204,0.785360964,0.785360964,0.785360964,0.785360964,0.785360964,0.785360964,0.785360964,0.785360964,0.785360964,0.785360964,0.589786513,0.786382018,0.786382018,0.786382018,0.786382018,0.786893541,0.983616926,1.377063697,1.180340312,1.180340312,1.573787082,1.573104903,1.573104903,1.573104903,1.573104903
76601,1.242009929,1.685584903,1.774299898,2.306589867,2.572734851,2.484019857,2.484019857,2.217874872,2.217874872,2.129159877,2.129159877,1.863014892,1.863014892,1.685584903,1.863014892,2.217874872,2.042242104,2.131035238,1.775862699,1.864655834,2.219828373,2.219176824,2.307943897,2.307943897,2.485478043,2.485478043,2.751779262,2.930173453,2.930173453,3.640518532,3.551725397
76638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.044661201,1.04406013,1.04406013,1.04406013,1.04406013,1.04406013,1.044661201,1.044661201,1.044661201,1.044661201,1.044661201,1.044661201,1.04406013,0.522030065,0.522030065,0.522030065
76674,0.251396024,0.251396024,0.251396024,0.251396024,0.251396024,0.251396024,0.418993374,0.586590724,0.837986749,0.837986749,0.837986749,0.921785423,1.005584098,1.005584098,1.256980123,1.173181448,1.173289815,1.340902645,1.424709061,1.508515476,1.508515476,1.591880765,1.591880765,1.675663963,1.84323036,1.927013558,1.927013558,2.011168197,1.843570847,1.759772172,1.843570847
76718,0.56376652,0.56376652,0.751688693,0.56376652,0.751688693,0.751688693,0.939610867,0.939610867,1.12753304,1.12753304,1.12753304,1.12753304,1.315455213,1.315455213,1.503377387,2.067143906,2.068857956,1.88077996,2.256935952,1.88077996,2.256935952,2.635823934,2.447550796,2.447550796,2.824097072,2.824097072,2.824097072,3.013620935,3.390323552,3.57867486,3.390323552
76692,0.442759619,0.442759619,0.442759619,0.516552889,0.590346158,0.516552889,0.516552889,0.368966349,0.368966349,0.368966349,0.368966349,0.516552889,0.368966349,0.368966349,0.368966349,0.295173079,0.295341228,0.295341228,0.221505921,0.147670614,0.147670614,0.221469875,0.147646583,0.147646583,0.221469875,0.221469875,0.147646583,0.073877392,0.073877392,0.147754784,0.147754784
76745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273032878,0.273032878,0.273032878,0.273032878,0.273032878,0.273032878,0.273032878,0.272868648,0.272868648,0.272868648,0.272868648,0.272868648,0.272868648,0.272786606,0.272786606,0.545573212,0.272786606
75258,0.356451644,0.356451644,0.356451644,0.356451644,0.356451644,0.356451644,0.356451644,0.356451644,0.356451644,0.356451644,0.356451644,0.712903289,0.712903289,0.475268859,0.475268859,0.594086074,0.713370399,0.713370399,0.713370399,0.832265465,0.832265465,0.83270195,0.83270195,0.83270195,0.713744528,0.713744528,0.83270195,0.832811142,0.951784162,0.951784162,0.832811142
76763,1.341480906,1.341480906,1.341480906,1.788641208,1.788641208,1.788641208,1.341480906,1.341480906,1.341480906,1.341480906,1.341480906,1.341480906,0.447160302,0.447160302,0.447160302,0.447160302,0.446940026,0.446940026,0,0,0,0,0,0,0,0,0,0,0,0.894761591,0.894761591
77579,0.340573668,0.340573668,0.340573668,0.340573668,0.340573668,0.340573668,0.340573668,0.340573668,0.340573668,0.340573668,0.340573668,0.340573668,0.340573668,0.340573668,0.681147337,0.681147337,0.684745851,0.684745851,0.684745851,0.684745851,0.684745851,0.684745851,0.684745851,0.684745851,0.684745851,0.684745851,0.342372926,0.342631516,0,0,0
76807,0.681659093,0.681659093,0.908878791,0.908878791,1.136098488,0.908878791,1.136098488,1.136098488,1.136098488,1.136098488,1.136098488,1.136098488,0.908878791,0.681659093,0.681659093,0.908878791,0.909562158,0.682171618,0.682171618,0.909562158,0.909562158,1.136952698,0.909562158,0.909562158,0.682171618,0.909562158,0.909562158,0.909562158,0.909562158,0.909562158,0.909562158
76932,1.440140083,1.440140083,1.440140083,1.440140083,1.440140083,1.440140083,1.440140083,1.440140083,1.440140083,0.960093389,0.960093389,0.960093389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75338,0.29135782,0.29135782,0.29135782,0.29135782,0.29135782,0.29135782,1.165431282,1.165431282,1.165431282,0.874073461,0.874073461,0.874073461,1.165431282,1.165431282,1.456789102,1.456789102,1.45913196,1.45913196,1.45913196,1.45913196,1.45913196,1.457725342,1.457725342,1.457725342,1.749270411,1.749270411,1.457725342,1.458193913,1.458193913,1.166555131,1.166555131
75472,0.244816043,0.367224064,0.367224064,0.489632084,0.612040105,0.734448127,0.734448127,0.734448127,0.979264169,0.979264169,0.856856148,0.856856148,0.856856148,0.979264169,0.979264169,0.979264169,0.853975765,0.975972303,1.219965379,1.219965379,1.219965379,1.461207762,1.461207762,1.339440448,1.704742389,1.704742389,1.461207762,1.457881499,1.579371623,2.065332123,1.943841998
76969,0.731946421,0.731946421,0.731946421,0.487964281,0.487964281,0.487964281,0.487964281,0.487964281,0.406636901,0.406636901,0.406636901,0.487964281,0.487964281,0.487964281,0.569291661,0.569291661,0.569444792,0.650794049,0.650794049,0.732143304,0.732143304,0.813346708,0.813346708,0.813346708,0.894681379,0.813346708,0.732012037,0.814149545,0.73273459,0.651319636,0.651319636
76996,0.953634909,0.953634909,0.953634909,1.144361891,0.953634909,0.953634909,0.953634909,0.953634909,0.953634909,0.953634909,0.953634909,0.953634909,0.953634909,0.572180946,0.572180946,0.381453964,0.381694679,0.572542019,1.145084038,1.145084038,1.526778717,1.528064425,1.528064425,1.528064425,2.101088586,2.292096638,2.292096638,3.058704602,3.24987364,3.632211716,4.396887866
77587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77028,0,0,0,0,0.417335903,0.417335903,0.417335903,0.417335903,0.417335903,0.417335903,0.417335903,0.417335903,0.417335903,0.417335903,0.417335903,0.417335903,0.41772019,0.41772019,0.83544038,0.41772019,0.41772019,0.835825198,0.417912599,0.417912599,0.417912599,0.417912599,0.417912599,0.418105186,0.418105186,0.418105186,0.418105186
77561,0.620156017,1.240312034,2.480624067,2.480624067,2.480624067,1.860468051,1.860468051,1.860468051,1.860468051,1.860468051,1.860468051,1.860468051,1.860468051,1.860468051,1.860468051,1.860468051,1.242009929,0,0,0,0,0,0,0,0.621004964,0.621004964,0.621004964,0.620156017,0.620156017,0.620156017,0.620156017
77082,0.441717747,0.441717747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441717747,0.441073531,0.882147061,0.882147061,0.882147061,0.882147061,0.883435494,0.883435494,0.883435494,1.325153242,1.325153242,1.766870989,1.766870989,1.766870989,1.766870989,1.766870989
77153,0.760509851,0.760509851,0.760509851,0.760509851,0.760509851,0.760509851,1.901274628,2.281529554,2.66178448,3.042039405,2.66178448,3.042039405,3.042039405,2.66178448,3.042039405,3.422294331,3.426602717,3.426602717,3.426602717,3.426602717,3.426602717,3.423729256,3.423729256,3.423729256,2.28248617,1.902071809,1.521657447,0.760828723,0.760828723,0.760828723,0.760828723
77126,0.470951598,0.470951598,0.470951598,0.470951598,0.470951598,0.470951598,0.470951598,0.470951598,0.470951598,0.470951598,0.470951598,0.470951598,0.470951598,0.470951598,0.470951598,0,0,0,0,0,0,0,0,0.235353632,0.235353632,0.235353632,0.470707264,0.470585193,0.70587779,0.70587779,0.941170386
75114,0.840081716,1.008098059,1.008098059,0.50404903,0.50404903,0.840081716,1.008098059,1.344130744,1.512147088,1.344130744,1.512147088,1.848179774,1.848179774,1.848179774,2.352228804,2.520245147,2.347446967,2.515121751,2.515121751,2.850471318,2.850471318,3.182879764,3.182879764,3.015359777,3.182879764,3.182879764,3.015359777,3.514675025,3.514675025,3.849405979,4.518867889
77180,0,0,0,0,0,0,0,0,0,0,0.218729087,0.218729087,0.218729087,0.656187261,0.656187261,0.656187261,0.6565038,0.875338401,0.875338401,1.094173001,1.313007602,1.094173001,1.313007602,2.188346003,2.188346003,2.626015204,4.376692005,4.377747902,4.158860507,4.596635297,4.815522692
77224,2.443051505,2.748432944,2.290360786,1.832288628,1.526907191,1.374216472,1.374216472,1.374216472,1.374216472,1.374216472,1.068835033,1.374216472,1.374216472,1.221525753,1.221525753,1.221525753,0.763325133,0.610660106,0.610660106,0.610660106,0.610660106,0.610865681,0.610865681,0.610865681,0.763582102,1.221731362,1.527164202,1.068116006,1.068116006,1.373292007,1.373292007
77260,0.657455255,0.657455255,0.657455255,0.657455255,0.657455255,0.657455255,0,0,0,0,0,0.657455255,0.657455255,0.657455255,0.657455255,0.657455255,0.657932018,0.657932018,0.657932018,0.657932018,0.657932018,0.657932018,0.657932018,0.657932018,0.657932018,0.657932018,0.657932018,0,0,0,0
77288,0.560054477,0.560054477,0.560054477,0.560054477,0.560054477,0.560054477,0.560054477,1.680163431,1.680163431,1.120108954,1.120108954,1.120108954,1.120108954,1.120108954,1.120108954,1.120108954,1.122881501,1.122881501,1.122881501,1.122881501,1.122881501,1.124272928,1.124272928,1.124272928,1.686409391,0.562136463,0.562136463,0.562484967,1.124969935,2.24993987,2.24993987
77601,0,0,0,0.667614608,0.667614608,0.667614608,0.667614608,0.667614608,0.667614608,0.667614608,0.667614608,0.667614608,0.667614608,0.667614608,0.667614608,0.667614608,1.336212449,2.004318673,1.336212449,1.336212449,1.336212449,1.33424743,1.33424743,1.33424743,2.001371146,2.001371146,2.001371146,1.99990063,1.99990063,5.333068349,5.333068349
75203,1.842794293,1.804402746,1.727619649,1.746815424,1.881185841,1.785206971,1.708423876,1.746815424,1.727619649,1.612445006,1.420487267,1.401291494,1.420487267,1.190137981,1.305312624,1.324508399,1.440841445,1.440841445,1.5945312,1.460052665,1.498475103,1.708857734,1.61285449,1.61285449,1.536051895,1.574453193,1.670456437,1.728131526,1.824138833,1.804937372,1.92014614
77377,1.119187812,1.119187812,1.119187812,1.119187812,1.119187812,1.119187812,1.119187812,1.119187812,1.119187812,0.746125208,0.746125208,0.746125208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373216065
77313,0,0,0.180375398,0.180375398,0.180375398,0.180375398,0.180375398,0.180375398,0.180375398,0.180375398,0.180375398,0.180375398,0.180375398,0.180375398,0.180375398,0.180375398,0.180447146,0,0,0,0,0,0,0.180411265,0.541233796,0.721645061,0.902056326,0.901697727,1.442716363,1.442716363,1.983734999
77331,1.178908852,1.414690623,1.532581508,2.122035934,2.122035934,1.886254164,2.711490361,3.183053901,3.418835672,3.183053901,3.183053901,3.183053901,3.300944786,3.654617442,3.772508327,4.244071869,4.595356085,4.477526442,3.888378226,4.241867155,4.359696799,4.360829482,4.360829482,4.832270507,4.12510897,3.7715282,3.889388456,3.29837329,3.180574243,3.062775197,2.944976151
77402,0.382391789,0.25492786,0.50985572,0.50985572,0.637319649,0.637319649,0.637319649,0.637319649,0.637319649,0.637319649,0.637319649,0.637319649,0.637319649,0.50985572,0.50985572,0.50985572,0.637588372,0.510070697,0.510070697,0.255035348,0.255035348,0.510142397,0.255071199,0.255071199,0.382606798,0.382606798,0.510142397,0.765428784,0.765428784,1.148143177,1.148143177
77475,0,0,0,0,0,0,0,0.25535836,0.25535836,0.25535836,0.25535836,0.25535836,0.25535836,1.276791799,1.532150159,1.787508519,1.787508519,1.787508519,2.04286688,2.04286688,2.29822524,2.29822524,2.29822524,2.29822524,2.553583599,3.319658679,3.319658679,3.829297634,3.829297634,3.318724617,3.574011125
75150,3.094251159,2.825185841,2.825185841,2.959718499,3.094251159,2.690653181,2.690653181,2.959718499,3.094251159,2.152522545,2.017989886,2.017989886,2.017989886,2.287055204,2.287055204,2.017989886,2.28569951,2.420152423,2.689058248,2.689058248,2.82351116,2.822674564,2.957087638,3.225913788,3.360326862,4.166805309,4.301218384,4.168040284,4.705851934,4.840304846,5.243663583
77509,0.477268939,0.477268939,0.477268939,0.477268939,0.477268939,0.954537878,0.954537878,0.954537878,0.477268939,0.477268939,0.477268939,0.477268939,0.477268939,0.477268939,0.477268939,0.477268939,0.478023316,0.478023316,0.478023316,0.478023316,0,0.478275305,0.478275305,0,0.478275305,0.956550609,0.956550609,0.958065737,0.958065737,1.437098606,1.437098606
77536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339426956,0.339426956,0.339426956,0.339426956
100781,2.186236753,2.33198587,2.33198587,2.623484104,2.477734988,2.186236753,1.89473852,1.748989403,1.311742053,1.020243818,0.874494702,1.165992935,1.165992935,1.020243818,1.165992935,0.874494702,0.729448667,0.729448667,0.437669201,0.437669201,0.437669201,0.437317602,0.437317602,0.583090137,0.437317602,0.583090137,0.583090137,1.020243818,1.020243818,0.874494702,1.165992935
101001,0.773641656,0.773641656,0.773641656,0.773641656,0.773641656,0.580231243,0.580231243,0.580231243,0.580231243,0.580231243,0.580231243,0.580231243,0.773641656,1.160462485,1.353872899,0.773641656,0.968290558,1.16194867,1.16194867,1.16194867,1.16194867,1.16269319,1.16269319,1.16269319,1.356475388,1.356475388,1.356475388,1.549264893,1.16194867,0.968290558,0.968290558
101163,2.647299165,2.941443516,2.941443516,2.941443516,3.52973222,3.676804396,3.382660044,3.823876572,3.52973222,3.235587869,3.235587869,3.52973222,3.676804396,3.676804396,3.823876572,3.235587869,3.088515693,3.088515693,2.941443516,2.647299165,2.941443516,3.677996809,3.383757064,3.677996809,3.677996809,3.236637192,3.383757064,3.239263479,2.944784981,2.797545732,3.092024231
101378,0.769105612,1.538211222,1.281842686,1.281842686,2.050948297,2.050948297,2.050948297,2.307316834,2.307316834,2.307316834,2.307316834,2.050948297,2.307316834,2.563685371,2.563685371,2.307316834,1.538645991,1.538645991,1.538645991,0.769322995,0.769322995,1.798136402,1.284383144,1.284383144,1.284383144,1.027506515,1.027506515,0.771941225,1.286568708,1.286568708,1.029254966
101519,0,0,0,0,0,0,0,0,0.616783312,0.616783312,0.616783312,1.233566625,1.233566625,1.233566625,1.233566625,1.233566625,1.2411604,1.861740601,1.861740601,1.861740601,3.102901001,1.869412608,1.869412608,3.738825217,3.738825217,3.738825217,3.115687681,3.126424028,2.501139222,3.126424028,3.126424028
101617,0.672065373,0.672065373,0.672065373,0.448043581,0.448043581,0.448043581,0.448043581,0.448043581,0.224021791,0,0,0,0,0,0.448043581,0.448043581,0.448819319,0.448819319,0.448819319,0.448819319,0.448819319,0.449041451,0.673562177,0.673562177,0.673562177,0.673562177,0.673562177,0.6737289,0.6737289,0.6737289,0.4491526
101662,0.166872955,0.667491817,0.834364772,1.001237726,1.668729543,1.668729543,1.835602498,2.169348406,2.336221361,2.336221361,2.336221361,2.336221361,2.336221361,2.336221361,2.503094315,3.170586133,2.504476222,2.504476222,2.504476222,1.836615896,1.836615896,2.507706614,1.838984849,2.674887055,2.507706614,2.674887055,2.842067496,3.175258206,3.008139353,3.008139353,3.34237706
101984,0,0,0,0,0,0,0.254071199,0.254071199,0.254071199,0.254071199,0.254071199,0.254071199,0.254071199,0.508142399,0.508142399,0.508142399,0.508142399,0.508142399,0.508142399,0.762213598,0.762213598,0.761786946,0.761786946,0.761786946,1.015715928,1.26964491,1.26964491,1.270355996,1.016284797,1.270355996,1.524427196
102071,0.291170813,0.291170813,0.291170813,0.291170813,0.291170813,0.291170813,0.291170813,0.582341626,0.582341626,0.291170813,0.291170813,0.291170813,0.291170813,0.291170813,0.291170813,0.291170813,0.29248493,0.58496986,0.58496986,0.87745479,0.87745479,0.58534726,1.17069452,1.17069452,1.17069452,0.878020889,0.878020889,0.87858772,0.87858772,0.87858772,1.171450294
102106,1.232914732,1.643886311,1.780876836,1.643886311,1.917867362,2.054857888,1.917867362,1.643886311,1.643886311,1.506895785,1.369905259,1.232914732,1.232914732,1.232914732,1.369905259,1.506895785,1.101412143,0.963735625,0.963735625,0.688382589,0.550706071,0.964613877,0.689009913,1.378019825,1.378019825,1.929227755,2.20483172,3.178618403,3.316819202,3.455020003,3.731421603
179748,0,0,0,0,0,0.32944381,0.32944381,0.32944381,0.32944381,0.32944381,0.32944381,0.32944381,0.32944381,0.32944381,0.32944381,0.32944381,0.329204736,0.329204736,0.329204736,0.329204736,0,0.32944381,0.32944381,0,0,0,0,0,0,0,0
102348,0.574233071,0.765644096,0.765644096,0.765644096,0.765644096,0.574233071,0.574233071,0.574233071,0.574233071,0.574233071,0.382822047,0.382822047,0.382822047,0.382822047,0.382822047,0.382822047,0.191572689,0.191572689,0.191572689,0.191572689,0.574718066,0.191532246,0.191532246,0.57459674,0.57459674,0.57459674,0.57459674,0.382983644,0.382983644,0.382983644,0.382983644
102446,1.827000106,1.827000106,1.461600085,1.461600085,0,0,0,0,0.365400022,0.365400022,0.365400022,0.365400022,0.365400022,0.730800042,1.461600085,1.461600085,1.827000106,2.192400128,2.192400128,2.557800148,2.92320017,2.190635621,2.920847493,3.28595343,3.28595343,3.651059367,4.016165304,4.024262411,3.658420374,4.024262411,4.390104448
102794,0.311961577,0.519935962,0.727910346,0.831897538,1.143859116,1.3518335,1.143859116,1.143859116,1.3518335,1.3518335,1.3518335,1.3518335,1.3518335,1.663795076,1.871769461,1.767782269,1.559629131,1.871554956,1.975530232,1.871554956,2.391431333,2.599977799,2.391979575,2.599977799,2.703976911,2.807976023,2.807976023,2.807332435,2.91130771,2.703357159,2.703357159
102909,1.065517619,0.88793135,0.88793135,0.88793135,0.88793135,0.88793135,1.065517619,1.065517619,1.243103889,1.243103889,1.243103889,1.420690159,1.598276428,1.598276428,1.598276428,1.065517619,1.24651968,1.7807424,2.31496512,2.31496512,2.31496512,2.31496512,2.31496512,2.31496512,2.49303936,3.20533632,3.38341056,3.739559039,3.20533632,3.20533632,3.38341056
103087,0,0,0,0,0,0,0.336468849,0.336468849,0.336468849,0.504703274,0.504703274,0.504703274,0.504703274,0.504703274,0.504703274,0.504703274,0.504796877,0.504796877,0.673062502,0.673062502,0.673062502,0.841016178,0.841016178,0.841016178,0.672812943,0.672812943,0.672812943,0.504796877,0.504796877,0.504796877,0.504796877
103194,0.386244467,0.386244467,0.386244467,0,0,0,0,0.386244467,0.386244467,0.386244467,0.386244467,0.386244467,0.386244467,0.386244467,0.386244467,0.386244467,0.386738386,1.160215157,1.160215157,1.160215157,1.160215157,1.160215157,1.160215157,1.160215157,1.160215157,0.773476771,1.160215157,1.161700708,1.161700708,1.548934277,1.936167847
103238,1.599591418,1.119713993,1.119713993,0.959754852,0.959754852,0.959754852,1.119713993,0.959754852,0.799795709,0.799795709,0.799795709,1.119713993,0.959754852,1.279673135,1.759550561,1.279673135,1.440648249,1.600720276,2.08093636,2.08093636,2.08093636,2.241403836,2.721704658,2.881804932,2.721704658,2.721704658,2.721704658,2.720744451,2.560700661,2.240613078,1.760481704
100521,3.513511453,4.052987621,4.218980288,4.426471122,4.523300178,4.606296511,4.578631067,4.675460122,4.71695829,4.730791011,4.371140233,4.398805678,4.772289178,5.062776346,5.616085236,5.477758013,5.24740192,5.413546571,5.399701184,5.676608936,5.690454325,5.965905424,6.048957472,6.39500767,6.39500767,6.422691687,6.228903575,6.365963945,6.019987644,5.964631435,5.757045655
103309,1.623055909,2.164074545,2.164074545,2.164074545,2.70509318,2.70509318,2.70509318,3.787130453,4.328149089,4.328149089,4.869167725,4.869167725,4.869167725,4.869167725,4.869167725,4.869167725,4.338497324,4.338497324,4.338497324,4.338497324,3.796185158,4.880809489,4.338497324,4.338497324,4.880809489,2.711560827,2.169248662,2.167952814,2.167952814,2.167952814,1.62596461
103372,0,0,0,0,0,0,0.371839448,0.371839448,0.371839448,0.371839448,0.371839448,0.371839448,0.371839448,0.371839448,0.371839448,0.371839448,0.375688718,0.375688718,0.375688718,0.375688718,0.375688718,0.375844347,0.751688693,1.12753304,1.12753304,1.12753304,1.503377387,1.50275487,1.50275487,1.878443588,2.254132305
103354,0,0,0,0,0,0.541664628,1.624993885,1.624993885,1.624993885,1.624993885,1.624993885,1.624993885,1.624993885,1.624993885,1.624993885,1.624993885,1.62596461,1.62596461,1.62596461,1.62596461,1.083976407,1.624024319,1.624024319,1.082682879,0,0.541341439,0.541341439,0.541341439,0.541341439,1.082682879,1.082682879
103407,0,0,0.275102563,0.275102563,0.275102563,0.275102563,0.275102563,0.275102563,0.275102563,0.275102563,0.275102563,0.275102563,0.275102563,0.275102563,0.275102563,0.275102563,0.275353036,0,0.275353036,0.275353036,0.275353036,0.275436628,0.275436628,0.275436628,0.275436628,0.275436628,0.275436628,0.275603965,0.55120793,0.55120793,0.55120793
103470,1.649615005,1.649615005,1.649615005,1.649615005,1.237211254,1.237211254,1.237211254,1.237211254,1.237211254,0.824807502,0.824807502,0.412403752,0.412403752,0.824807502,0.824807502,0.824807502,1.659420672,1.659420672,1.659420672,1.659420672,2.074275841,1.660179786,2.075224732,2.905314624,3.320359571,3.320359571,3.320359571,3.320359571,3.320359571,2.905314624,3.320359571
179757,0,0,0,0,0.40558259,1.622330358,2.433495537,2.433495537,2.839078127,2.839078127,2.839078127,2.839078127,3.244660716,3.650243306,4.055825895,4.055825895,4.057639771,4.057639771,5.274931702,6.086459656,4.869167725,6.49803583,6.091908591,4.873526872,4.061272394,3.249017915,2.842890676,2.845438069,2.032455763,1.62596461,1.62596461
103639,1.34174542,1.878443588,2.415141755,2.683490839,2.951839923,2.951839923,2.951839923,2.951839923,2.683490839,2.683490839,2.683490839,2.146792672,2.146792672,2.146792672,2.415141755,1.878443588,1.882340774,1.344529124,1.613434949,1.344529124,1.344529124,1.611524427,2.417286641,2.417286641,2.417286641,2.685874046,2.954461451,2.961475009,2.961475009,3.23070001,3.23070001
103693,0,0,0,0,0,0,0,0,0,0,0,0,0.46008532,0.46008532,0.46008532,0.46008532,0.463611779,0.927223559,1.390835339,1.390835339,1.390835339,1.862059011,1.862059011,1.862059011,2.327573763,3.258603268,3.258603268,3.272033885,2.804600472,2.804600472,2.804600472
179766,0.628315965,0.628315965,0.628315965,0.628315965,0.628315965,0.628315965,0.628315965,1.256631929,1.256631929,1.256631929,0.628315965,0.628315965,0.628315965,0.628315965,1.256631929,1.256631929,1.888872143,1.888872143,1.888872143,2.518496191,2.518496191,1.892812766,2.523750355,2.523750355,2.523750355,1.892812766,1.892812766,1.899417138,2.532556184,2.532556184,2.532556184
